date_week,em_star,cum_star,em_star_up,em_star_low
2005-08-22,3.17943572836,4.0,3.22366340575,3.1344403047
2005-10-10,3.15836944929,3.25,3.2347366623,3.08218476715
2006-01-09,3.08624876507,3.0,3.19280055928,2.97970608265
2006-01-16,3.07980944504,3.0,3.21339099695,2.94079263853
2006-01-23,3.15774986811,3.125,3.31262406363,2.99417037819
2006-03-27,3.04599082279,3.0,3.233458858,2.8541160002
2006-04-03,3.04163632026,3.0,3.24415164182,2.83334393537
2006-04-10,3.03554957447,3.0,3.2524668689,2.80669166949
2006-04-24,3.23789940549,3.15384615385,3.43089714211,3.02930186485
2006-06-12,3.31676971522,3.21428571429,3.5180537198,3.0983475402
2006-07-24,3.28330405235,3.2,3.50292354212,3.05487621981
2006-08-07,3.24859378394,3.1875,3.47890051469,3.00817620989
2006-08-14,3.34139104071,3.23529411765,3.57825118327,3.09889071463
2006-08-28,3.5382077947,3.33333333333,3.75191870694,3.30890849993
2006-10-16,3.47346693547,3.31578947368,3.70078391792,3.22964973817
2006-10-30,3.41478783876,3.3,3.65808513293,3.15915570929
2007-01-22,3.48844234382,3.33333333333,3.72216177287,3.23912731981
2007-02-05,3.42540411812,3.31818181818,3.66414633765,3.16468142951
2007-02-19,3.4429163833,3.33333333333,3.65942961907,3.21736505819
2007-02-26,3.38947077222,3.32,3.61516801009,3.14565048581
2007-03-19,3.34118997831,3.30769230769,3.58184273647,3.08717988258
2007-03-26,3.29817721897,3.2962962963,3.54409304558,3.03930859996
2007-04-09,2.99107826912,3.21428571429,3.25977418806,2.71992594011
2007-04-16,3.26081865733,3.27586206897,3.50520996535,2.99996321222
2007-06-04,3.22764251804,3.26666666667,3.47978974688,2.95958631472
2007-06-11,3.06178857931,3.22580645161,3.3229643882,2.79138864366
2007-06-18,3.46629417109,3.33333333333,3.61869687015,3.3079769905
2007-07-30,3.55407150674,3.36842105263,3.70502595821,3.39468543021
2007-08-20,3.50065753805,3.35897435897,3.67125716187,3.31601863507
2007-08-27,3.34890041461,3.325,3.54736925912,3.13528381552
2007-09-03,3.52521483765,3.36585365854,3.72497535984,3.31705886396
2007-09-24,3.68300554146,3.40476190476,3.87785097388,3.47207534478
2007-10-08,3.54782694214,3.38636363636,3.74640212658,3.34032502175
2007-11-19,3.69938180224,3.42222222222,3.88722750944,3.4935914483
2007-11-26,3.83427781835,3.45652173913,4.01863930484,3.63758695038
2007-12-24,3.85082087915,3.46808510638,4.03918110559,3.64343181292
2008-01-21,3.52449801634,3.41666666667,3.75805602323,3.26957000718
2008-02-18,3.5836889927,3.42857142857,3.81654592242,3.33284302824
2008-02-25,3.70367804635,3.46153846154,3.87858254467,3.51662673315
2008-03-10,3.82815504545,3.49056603774,4.0072449387,3.64445180845
2008-03-24,3.74661774033,3.48148148148,3.9423491215,3.53306364623
2008-04-14,3.77154213717,3.49090909091,3.96615139923,3.55785994659
2008-06-02,3.65156480518,3.48275862069,3.83313220794,3.4552436622
2008-06-09,3.47665510436,3.45762711864,3.68407580305,3.25457885587
2008-06-16,3.53658914813,3.46666666667,3.74863326293,3.31061717784
2008-06-30,3.38169254285,3.44444444444,3.57190617801,3.18457375903
2008-07-14,3.25666229838,3.41791044776,3.41712758932,3.09215406177
2008-07-21,3.29856919485,3.42028985507,3.46419498888,3.12678916142
2008-07-28,3.3640844119,3.42857142857,3.54268164217,3.17616089888
2008-08-04,3.52660765493,3.45070422535,3.70940006239,3.33102549031
2008-08-18,3.57252698293,3.45833333333,3.76588204751,3.36900407449
2008-08-25,3.62117591831,3.46575342466,3.8219468815,3.40955604374
2008-09-01,3.49514009443,3.45333333333,3.69203695027,3.28611343269
2008-09-08,3.5501645336,3.46052631579,3.75486405116,3.33702294057
2008-09-15,3.48595266175,3.45454545455,3.70684399844,3.25342331279
2008-09-22,3.54550449968,3.46153846154,3.76689976212,3.31661020789
2008-09-29,3.59730046895,3.46835443038,3.81583992265,3.36284242517
2008-10-06,3.64486528082,3.475,3.85911673244,3.41239663559
2008-10-13,3.56826309688,3.46913580247,3.80065657205,3.31807944225
2008-11-10,3.44066403426,3.4578313253,3.65834602868,3.21226777801
2008-12-08,3.38819875594,3.45238095238,3.61793983095,3.14871836576
2009-01-19,3.6858281305,3.48863636364,3.83485372678,3.52761763201
2009-01-26,3.62479153393,3.48314606742,3.79841594462,3.44285388782
2009-02-02,3.65973559704,3.48888888889,3.84263617058,3.46477823134
2009-02-16,3.2203222662,3.43298969072,3.36400434116,3.071883641
2009-02-23,3.41868304989,3.45454545455,3.5659223879,3.26537444282
2009-03-02,3.55340885076,3.47,3.71661040951,3.38561508865
2009-03-30,3.36911000634,3.45098039216,3.54632481892,3.19322270772
2009-04-06,3.39346752738,3.45192307692,3.56494870207,3.21261707246
2009-04-13,3.54899745726,3.46666666667,3.72836755469,3.36023279021
2009-04-27,3.69028326573,3.48113207547,3.86551756067,3.50061677626
2009-05-04,3.72069019553,3.48598130841,3.91062308968,3.51458017123
2009-05-11,3.74722789762,3.49074074074,3.94293211316,3.53415607073
2009-05-18,3.79766803792,3.5,3.97797600371,3.60346127088
2009-06-01,3.76445325777,3.50442477876,3.92495060009,3.59214805657
2009-06-15,3.89286378458,3.52586206897,4.03436056751,3.74509970227
2009-06-29,3.90219506048,3.52991452991,4.05265771512,3.73874280975
2009-07-06,3.81993038767,3.52542372881,3.99180871605,3.63242194384
2009-07-20,3.73925011666,3.52100840336,3.93506141313,3.53266212198
2009-07-27,3.76423411803,3.525,3.96366236674,3.54625533182
