date_week,em_star,cum_star,em_star_up,em_star_low
2007-01-22,3.92332319101,4.0,4.19729794066,3.60398399192
2007-02-05,3.74338356733,3.66666666667,4.14164405974,3.28450399298
2007-04-16,4.0713752878,4.0,4.46622383185,3.54744293231
2007-07-16,3.72954117697,3.8,4.31555642757,2.97952587168
2007-09-10,4.12501758105,4.0,4.55931658856,3.5222415348
2007-09-17,4.34932899973,4.14285714286,4.70788406704,3.79161849573
2007-10-01,4.23514559971,4.125,4.68593249446,3.51627427395
2007-10-08,4.14662058482,4.11111111111,4.65325938141,3.37740842446
2008-01-21,4.09351223618,4.1,4.60557303964,3.28960791165
2008-05-05,4.34823888773,4.18181818182,4.72795103071,3.74054500928
2008-05-12,2.78352227775,3.76923076923,3.64181601008,1.86287239859
2008-06-30,3.65626927524,3.85714285714,4.22230130673,2.94334159027
2008-07-07,4.07389465782,3.93333333333,4.50812895731,3.46339978211
2008-09-29,3.53313827375,3.82352941176,4.08969745953,2.87757017375
2008-10-20,3.67814498127,3.83333333333,4.2207971457,2.98468287187
2008-11-24,4.08333941344,3.89473684211,4.51748037518,3.47033195932
2008-12-22,4.04563154217,3.9,4.53073106148,3.33557201597
2008-12-29,3.30490540918,3.80952380952,4.10051963251,2.35793876213
2009-01-19,3.57244259139,3.81818181818,4.20809362295,2.79844823416
2009-02-16,4.03630348778,3.86956521739,4.49074482497,3.39036889935
2009-03-02,3.32384214727,3.79166666667,4.08438607367,2.42441267746
2009-03-09,3.57455323664,3.8,4.19837210263,2.8066916564
2009-03-16,3.35383648253,3.76923076923,4.04942667923,2.53509063942
2009-05-04,3.20904975146,3.74074074074,3.9170836798,2.40385658463
2009-06-29,3.499536269,3.75,4.11948330458,2.72761844365
2009-08-31,3.99572125426,3.8,4.34600219557,3.55789585471
2009-11-16,3.98575158465,3.8064516129,4.43392517429,3.39897162541
2010-01-18,3.97124841982,3.8125,4.47272620333,3.27726045784
2010-02-01,3.96812675447,3.81818181818,4.48670778872,3.23457694229
2010-02-15,4.25935123748,3.85294117647,4.66265509877,3.65689636733
2010-03-15,3.05725352918,3.75,3.82117951677,2.19951388843
2010-03-22,3.04218210333,3.72972972973,3.77886731404,2.23473014221
2010-04-12,2.63595226513,3.68421052632,3.40229768055,1.84426888011
2010-05-03,2.77100247112,3.66666666667,3.50507458306,1.99872910006
2010-05-24,2.471853055,3.625,3.23759935052,1.71352870794
2010-05-31,2.67941069909,3.60975609756,3.40785977679,1.9116387488
2010-06-14,2.80460750992,3.59523809524,3.52717858431,2.03059144005
2010-06-21,3.60072410792,3.62790697674,4.15874480921,2.92339854568
2010-07-05,3.28585443563,3.6,3.81537802214,2.69899387433
2010-07-19,3.81879026122,3.63043478261,4.28171887018,3.23892884235
2010-07-26,4.14540767862,3.65957446809,4.55061243275,3.57697751007
2010-08-09,3.4182230805,3.625,4.14481434455,2.50837402396
2010-08-16,3.24752597883,3.61224489796,3.97853032159,2.37996005389
