date_week,em_star,cum_star,em_star_up,em_star_low
2008-01-14,3.14582675979,3.0,3.24417168278,3.0449937509
2008-01-21,3.04025290501,2.5,3.22204516675,2.85363978733
2008-10-13,3.16101028427,3.0,3.39654580766,2.91435542055
2008-12-29,2.98236091374,2.75,3.27545125068,2.67778035337
2009-01-05,3.15411069524,3.0,3.46667033351,2.81906682666
2009-03-02,3.12355646975,3.0,3.467040931,2.76582807295
2009-03-30,3.53681033483,3.375,3.79446698428,3.25563887409
2009-05-04,3.75510196112,3.55555555556,4.01662575666,3.46706310903
2009-06-22,3.63106852663,3.5,3.92830794405,3.29509355201
2010-05-31,3.34244498856,3.36363636364,3.69992808268,2.95235419008
2010-08-23,3.27479073223,3.33333333333,3.64332904009,2.87871009361
2010-12-20,3.01760128083,3.23076923077,3.41689844219,2.61063970006
2011-02-07,3.2146381667,3.28571428571,3.60091440727,2.81696418037
2011-05-16,3.55077341603,3.4,3.8832682595,3.18527448696
2011-06-06,3.63067825147,3.4375,3.95439461466,3.2655967379
2011-08-01,3.51468498164,3.41176470588,3.86646305598,3.12635549364
2011-09-12,3.41674594329,3.38888888889,3.78085676253,3.01506939175
2011-10-10,3.33110905461,3.36842105263,3.70086844289,2.91997933374
2011-10-17,3.46233607793,3.4,3.81984801418,3.06991438124
2011-10-31,3.56173153267,3.42857142857,3.8988084188,3.1726180436
2011-11-28,3.04680720602,3.31818181818,3.45717038961,2.61407533684
2012-02-27,3.24599135376,3.34782608696,3.62259257369,2.83887824884
2012-03-19,3.39231609069,3.375,3.74835984844,2.99589225546
2012-03-26,3.2656911754,3.34615384615,3.57739599805,2.92802492997
2012-04-16,3.39352483342,3.37037037037,3.71112685451,3.04038966963
2012-04-30,3.31871313546,3.35714285714,3.65442445653,2.94459901725
2012-05-07,3.62101501287,3.41379310345,3.93138777593,3.26992192093
2012-06-11,3.12935207637,3.33333333333,3.51662119184,2.70997134755
2012-06-25,3.29942419803,3.35483870968,3.66340621033,2.90133211473
2012-07-23,3.61977501265,3.40625,3.94407876863,3.26074480652
2012-09-17,3.1150815216,3.33333333333,3.50843789402,2.70056269106
2012-10-01,3.29627267628,3.35294117647,3.6696098901,2.8914938228
2012-12-10,3.23629090831,3.34285714286,3.61133767627,2.8312632381
2012-12-17,2.98691151038,3.2972972973,3.31984151377,2.6461675847
2012-12-31,2.61245253995,3.23684210526,2.98788869112,2.23392845079
2013-01-07,2.88818356544,3.25641025641,3.26632979604,2.50311294605
2013-02-18,2.50720236223,3.2,2.90160791948,2.11389839195
2013-04-01,2.60852139756,3.19512195122,3.01072723403,2.20090703268
2013-04-22,2.68880924671,3.19047619048,3.0760949338,2.28415068951
2013-05-13,2.33856126778,3.13953488372,2.73887483398,1.93929146884
2013-05-27,2.27000864899,3.11363636364,2.66523852168,1.87107365426
2013-06-10,2.42066274948,3.11111111111,2.82062354586,2.02323247892
2013-06-24,2.78897097527,3.12765957447,3.11698493437,2.45508559864
2013-07-15,2.69783008805,3.10204081633,2.99908254838,2.38750844453
2013-08-19,2.92273627843,3.12,3.24160122924,2.58909088197
2013-09-02,3.11287397432,3.13725490196,3.43989058188,2.76404643839
2013-09-16,3.27166657567,3.15384615385,3.60062146361,2.91926163437
2013-09-30,3.57379751565,3.18867924528,3.87625712329,3.23746448549
2013-10-21,3.4767294589,3.18518518519,3.81281397222,3.10889940718
2013-11-25,3.56877927394,3.2,3.8973456224,3.2070948551
2013-12-30,3.81569492353,3.23214285714,4.10812284083,3.48959336413
2014-01-06,3.6751271416,3.22807017544,4.0021914286,3.30457202112
2014-01-20,3.53565931912,3.23333333333,3.80221719278,3.25056213526
2014-01-27,3.10930775681,3.19672131148,3.44799124864,2.75578641716
2014-02-10,3.27273579516,3.20967741935,3.6072060284,2.9081984831
2014-02-17,3.34500494979,3.21875,3.64177192817,3.03844871372
2014-02-24,3.28385723947,3.21538461538,3.60750551557,2.93427203734
2014-03-31,3.41091340319,3.22727272727,3.73590708141,3.05395351938
2014-04-07,3.33413146174,3.22388059701,3.68470176827,2.94636284488
2014-04-21,2.87541227722,3.19117647059,3.27596438239,2.45903301171
2014-05-12,2.69148424206,3.17391304348,3.09344429404,2.28175905108
2014-05-26,3.16108652513,3.2,3.529221394,2.7705287534
2014-06-02,2.94338442101,3.18055555556,3.27192319475,2.60465269608
2014-06-16,3.30486612399,3.20547945205,3.62459231039,2.96540607907
2014-06-30,3.06421712006,3.18918918919,3.42688660504,2.67820607772
2014-07-14,3.24457448236,3.2,3.5949018196,2.86781712328
2014-07-21,2.99874814838,3.18421052632,3.38112266463,2.59806918211
2014-07-28,3.19896479784,3.19480519481,3.56708528379,2.80358539474
2014-08-25,3.15694780206,3.19230769231,3.5287017605,2.76245547501
2014-09-01,3.50861492684,3.21518987342,3.8417609013,3.14629639265
2014-09-08,3.01858913056,3.1875,3.41668664334,2.59152184954
2014-09-29,2.84049012647,3.17073170732,3.17792237114,2.49102252356
2014-11-24,3.23071184006,3.19277108434,3.55594505591,2.88245797115
2014-12-08,3.5435646179,3.21428571429,3.85502150104,3.21144227321
2014-12-22,3.61863064897,3.22352941176,3.92511256042,3.2694262779
2014-12-29,3.68335902542,3.23255813953,3.99426612102,3.32673300146
2015-01-19,3.55746837234,3.22988505747,3.89469676159,3.1814933071
2015-01-26,3.63648521217,3.23863636364,3.95756491959,3.2685015851
2015-02-09,3.70145560814,3.24719101124,4.02730585303,3.32866299837
2015-03-09,3.7511400017,3.25555555556,4.07435685554,3.39413238808
