date_week,em_star,cum_star,em_star_up,em_star_low
2014-05-12,3.384424861,3.0,3.78791594258,2.95251670545
2014-05-19,3.86522168569,4.0,4.30929862808,3.3177239096
2014-05-26,3.89088523857,4.0,4.42065529842,3.18259412368
2014-06-02,2.74660027584,3.25,3.66526702254,1.78182154844
2014-06-16,2.40641466805,3.0,3.26830194234,1.56381673876
2014-06-30,3.47787281917,3.33333333333,4.11896779245,2.69942261451
2014-07-07,4.00184702951,3.57142857143,4.47861769003,3.3309118771
2014-07-14,3.2455771959,3.375,4.047151043,2.28118685519
2014-07-21,3.68024823365,3.5,4.13504553222,3.13199518271
2014-07-28,3.83273986573,3.58333333333,4.23687845286,3.33128929216
2014-08-04,2.59997639827,3.28571428571,3.22842934111,1.93987415027
2014-08-25,3.12435245023,3.33333333333,3.79489516481,2.38076838924
2014-09-15,3.80252325642,3.4375,4.31721849472,3.13024773002
2014-10-06,3.85198945354,3.47058823529,4.40314606805,3.11461693522
2014-11-10,3.38141164543,3.42105263158,3.97439211596,2.69091383513
2014-12-01,2.88738089349,3.33333333333,3.45746412754,2.28167279737
2014-12-29,3.28705624855,3.36363636364,3.91678114953,2.56937699055
2015-02-09,2.37533369252,3.26086956522,3.20171075841,1.56793229091
2015-02-23,1.81935394002,3.16666666667,2.62913770618,1.11860220711
2015-03-16,3.12172463146,3.24,3.85376682812,2.27529435377
2015-03-23,3.07072467239,3.23076923077,3.82052216897,2.22742934003
2015-04-13,2.615053433,3.18518518519,3.43868259945,1.76754111087
2015-05-25,3.19082742149,3.21428571429,3.89420388558,2.37677322058
2015-06-08,3.10653298805,3.20689655172,3.85258414272,2.25966429621
2015-06-22,3.44546931178,3.23333333333,4.10491771981,2.65104087599
2015-06-29,3.99108418899,3.29032258065,4.46314987549,3.34366199049
2015-07-06,3.97142199396,3.3125,4.50963777366,3.22490472109
2015-07-20,4.28388495373,3.36363636364,4.68870629384,3.66538841468
2015-07-27,4.13971986066,3.4,4.57150405499,3.51553302959
2015-09-07,3.42127456601,3.36842105263,3.94916486981,2.81388210367
2015-09-14,3.61243046484,3.38461538462,4.18504556474,2.9111329038
2015-09-28,2.99013267729,3.34146341463,3.58466318693,2.34412122876
2015-10-05,3.69505216169,3.38095238095,4.22013386376,3.03308036842
2015-10-12,3.05247409937,3.3488372093,3.83756036579,2.16832289601
2015-11-16,3.01815816901,3.34090909091,3.76798640045,2.1911755809
2015-11-30,3.41076000734,3.35555555556,4.05905741845,2.61532987103
2016-01-04,3.61449003291,3.36956521739,4.23828343782,2.83668702003
2016-01-18,4.07978189744,3.40425531915,4.53900768914,3.43921733617
2016-02-15,4.03524769236,3.41666666667,4.55878118157,3.27945937648
2016-03-21,4.32027607287,3.44897959184,4.71559244166,3.69941377316
2016-03-28,4.48208383672,3.48,4.81350850458,3.89387424337
2016-04-04,3.57958625603,3.45098039216,4.47098113095,2.36099016988
2016-04-11,3.31010524416,3.44230769231,4.14988297298,2.28486716755
2016-04-18,3.1703081238,3.43396226415,3.98168457137,2.23885407338
2016-05-02,1.86439150545,3.34545454545,2.46583390449,1.30505274683
2016-06-13,3.03817303159,3.36842105263,3.55239026196,2.489307227
2016-07-18,3.70040354333,3.39655172414,4.20467453107,3.06784729018
2016-07-25,4.09026985704,3.42372881356,4.52951845955,3.46781868905
2016-08-01,3.32220389341,3.4,4.10655823969,2.3643327773
2016-08-08,3.13492429211,3.38709677419,3.7144058876,2.49663267688
2016-09-19,3.07598861041,3.38095238095,3.7668900566,2.28277336811
2016-09-26,3.78634356839,3.40625,4.3170828847,3.11775220114
2016-10-10,3.89194481129,3.42424242424,4.31361735137,3.37060715787
2016-10-31,4.18788744143,3.44776119403,4.58827758077,3.60889723419
2016-11-07,3.7867878037,3.44117647059,4.42670666009,2.89198510527
2016-11-14,3.45320307731,3.4347826087,4.20345486143,2.49768565611
2016-12-12,4.02673273477,3.45714285714,4.52320262512,3.34389498709
2016-12-26,4.31209195955,3.47887323944,4.69612978227,3.71015592008
2017-01-02,4.49139746733,3.52702702703,4.72432718075,4.156573851
2017-01-16,3.83502303034,3.51315789474,4.38537067052,3.09602308065
