date_week,em_star,cum_star,em_star_up,em_star_low
2013-12-16,4.9096487951,5.0,4.9978294588,4.46227301117
2014-02-10,4.70657397407,5.0,4.9998103557,2.17191123366
2014-02-17,4.48102063148,5.0,4.99997758068,0.591993770859
2014-03-31,4.31700285061,5.0,4.99999530925,0.16013821602
2014-04-14,4.16696392897,5.0,4.99999913938,0.0446781177667
2014-04-28,4.09602390523,5.0,4.999999821,0.0137941988257
2014-05-12,3.99885862058,5.0,4.99999993604,0.00355565062091
2014-05-19,4.07795825969,5.0,4.99999990098,0.0115868033478
2014-05-26,3.98872538727,5.0,4.9999999821,0.00214849629631
2014-06-02,3.73382544374,4.9375,4.99999488602,0.0083329107688
2014-06-09,4.20399957003,4.94117647059,4.99995810007,0.227085173491
2014-06-16,4.87373452389,4.95454545455,4.99908617057,4.09514544322
2014-06-23,4.90265615757,4.96551724138,4.99954029092,4.26418999352
2014-06-30,4.76913225503,4.96875,4.99992746122,2.64876112609
2014-07-07,4.51912172603,4.9696969697,4.99999505241,0.501051004181
2014-07-14,4.45973139266,4.97222222222,4.99999779766,0.289432786072
2014-07-21,4.23351527813,4.97297297297,4.99999973318,0.0404769670407
2014-07-28,4.1211724345,4.97368421053,4.99999996274,0.00726006243033
2014-08-04,3.41102778499,4.9512195122,4.99999916073,0.000565416922952
2014-08-11,4.33258149715,4.95238095238,4.99976617062,0.51728283996
2014-08-18,4.38398947472,4.91489361702,4.97746418281,2.21134364146
2014-08-25,4.76894284455,4.91836734694,4.97895273544,4.06101530675
2014-09-01,3.9736441714,4.88235294118,4.95761118879,1.35942564276
2014-09-08,4.28534829064,4.85185185185,4.71413492934,3.56663677478
2014-09-15,4.83654451456,4.86440677966,4.91014092031,4.72928451804
2014-10-06,4.73250399704,4.86666666667,4.99255695551,3.51353017346
2014-10-27,4.75760392555,4.87096774194,4.99710403438,3.4136583185
2014-11-10,4.0793385883,4.84615384615,4.98585207509,1.10571370937
2014-11-24,4.89355152717,4.85714285714,4.95555951184,4.78301561803
2014-12-01,3.44642835413,4.80555555556,4.89269933149,0.783520084517
2014-12-08,4.68408801199,4.80519480519,4.78473017938,4.5512973084
2014-12-15,4.61270108237,4.8,4.91107219334,3.941468183
2014-12-22,4.60884626607,4.8024691358,4.98358156937,3.12531141509
2014-12-29,4.88133068891,4.81176470588,4.98455203104,4.5823124496
2015-01-05,4.80296781857,4.81609195402,4.99788839402,3.67293287054
2015-01-12,4.9270817497,4.82978723404,4.99772727277,4.59042698419
2015-01-19,4.47262690827,4.81553398058,4.98887872814,2.35524627337
2015-01-26,4.90497404751,4.82407407407,4.97887145136,4.7291781841
2015-02-02,4.892663644,4.83035714286,4.99618550866,4.43744947166
2015-02-09,4.3099223233,4.82456140351,4.99682664701,1.09201188733
2015-02-16,4.92600988372,4.83333333333,4.98239717127,4.79427495976
2015-02-23,4.43383110201,4.81746031746,4.96331488019,2.71680522705
2015-03-02,3.1341377918,4.76153846154,4.24735928939,1.75895828573
2015-03-09,4.0764026557,4.7299270073,4.24033232541,3.89666999589
2015-03-16,4.7592700034,4.73758865248,4.86274882151,4.61465000822
2015-03-23,4.36814510507,4.72108843537,4.77509474228,3.67056598832
2015-03-30,4.40668750754,4.71812080537,4.84771160846,3.51489067509
2015-04-13,4.30854255357,4.71052631579,4.76281045858,3.53423733892
2015-04-20,4.53172366362,4.71241830065,4.94741705243,3.34918859294
2015-04-27,4.40631090967,4.70967741935,4.92857634066,2.98801826619
2015-05-04,4.81732751742,4.71518987342,4.95348916105,4.50551523334
2015-05-11,4.91424232372,4.7256097561,4.98467510773,4.72790206164
2015-05-18,3.69302711527,4.71084337349,4.96431721545,0.678382546736
2015-05-25,4.71202296875,4.7134502924,4.82439386057,4.55462137048
2015-06-01,4.49955510371,4.70857142857,4.86086165633,3.78664540883
2015-06-08,4.58397078704,4.71022727273,4.97176175461,3.29612856607
2015-06-15,3.97097960879,4.70621468927,4.96842322678,1.09238440833
2015-06-22,4.66866851718,4.70718232044,4.85098623209,4.37156591997
2015-06-29,4.76884498446,4.71038251366,4.97186806401,4.1631920985
2015-07-13,4.40430226275,4.70810810811,4.97403193189,2.42696311466
2015-08-03,4.2951285209,4.70212765957,4.84976039438,3.1052155569
2015-08-10,4.02496803291,4.69109947644,4.6019523391,3.13857860679
2015-08-17,4.332004839,4.68911917098,4.75052751595,3.63462879201
2015-08-24,4.53405265924,4.69072164948,4.94661179942,3.39540731946
2015-08-31,4.58956649072,4.69230769231,4.98607681688,2.94575026766
2015-09-07,4.63873121231,4.69154228856,4.91014074285,4.04151315067
2015-09-14,4.61740130155,4.69306930693,4.98417917523,3.14551466358
2015-09-21,4.84870228894,4.69756097561,4.98841754003,4.34067402929
2015-09-28,4.22511590812,4.69230769231,4.97458616711,1.70197754582
2015-10-05,4.76741849919,4.69523809524,4.96824919766,4.19357753779
2015-10-12,4.64495306958,4.69668246445,4.99557272729,2.75031809857
2015-10-19,4.56924657821,4.69811320755,4.99890975827,1.84367675858
2015-10-26,2.34076126568,4.68075117371,4.97517259487,0.0156907593833
2015-11-09,4.35948966693,4.68224299065,4.8439473066,3.36545010669
2015-11-16,4.55921670424,4.68372093023,4.95937761596,3.30181647634
2015-11-23,4.01446900074,4.67741935484,4.88656216709,2.06643574134
2015-11-30,3.23130352243,4.66972477064,4.64610593502,1.19384830805
2016-01-25,4.6121494229,4.67272727273,4.82011140038,4.27830087336
2016-02-01,4.75030026466,4.67567567568,4.96137573617,4.18057223723
2016-02-15,4.64751080039,4.67713004484,4.99473570191,2.91762017761
